GEOID,percentWhite,percentBlack,percentNative,percentAsian,percentHIPI,percentHispanic,percent_hs_grad,percent_some_college,percent_associates,percent_bachelors,percent_masters,percent_professional,percent_phd,pop_estimate,average_age,medincome_statenativeE,medincome_outofstateE,medincome_nativeE,medincome_foreignE,percent_male,avg_first_dose,rating_italian,rating_asian,rating_latin_american,avg_polarity_italian,avg_polarity_asian,avg_polarity_latin_american,avg_subjectivity_italian,avg_subjectivity_asian,avg_subjectivity_latin_american,High_Negativity_Asian,High_Subjectivity_Asian,High_negativity_Italian,High_subjectivity_Italian,High_negativity_LA,High_subjectivity_LA
"17031807900",70.551015027682567,1.977326654363301,0.448194041655682,19.325072501977328,0.000000000000000,6.485631426311627,8.264164561530134,10.140743413929989,3.644893540238181,38.866835077589315,10.862504511006858,12.594731143991339,3.320101046553591,3793.000000000000000,40.950000000000003,61098.000000000000000,65714.000000000000000,0.000000000000000,44038.000000000000000,0.533878196678091,0.000000000000000,0.021033264934633,0.000000000000000,0.000000000000000,1.331614870445496,0.000000000000000,0.000000000000000,1.109845388348173,0.000000000000000,0.000000000000000,"0","0","0","1","0","0"
"17031836600",19.520547945205479,25.293542074363994,0.000000000000000,1.614481409001957,0.000000000000000,53.571428571428569,22.748498999332888,7.138092061374250,9.406270847231488,25.416944629753168,12.341561040693797,0.000000000000000,0.000000000000000,2044.000000000000000,33.099999999999994,23153.000000000000000,44167.000000000000000,10686.000000000000000,75547.000000000000000,0.524951076320939,0.727000000000000,0.000000000000000,-5.468648883004668,0.000000000000000,0.000000000000000,-4.518809472893001,0.000000000000000,0.000000000000000,-0.901162514885737,0.000000000000000,"1","0","0","0","0","0"
"17031230700",4.693652543707671,5.229169948023311,0.000000000000000,0.000000000000000,0.000000000000000,87.635848165065369,36.820083682008367,9.762900976290098,6.889818688981869,8.145048814504880,2.036262203626220,0.000000000000000,0.000000000000000,6349.000000000000000,38.049999999999997,29222.000000000000000,26913.000000000000000,30027.000000000000000,23005.000000000000000,0.498346196251378,0.757500000000000,0.000000000000000,0.000000000000000,0.021033264934633,0.000000000000000,0.000000000000000,0.388527930922875,0.000000000000000,0.000000000000000,-0.451352525539272,"0","0","0","0","0","0"
"17031230200",24.711538461538463,9.663461538461538,0.000000000000000,2.884615384615385,0.000000000000000,61.875000000000000,20.920502092050206,7.880055788005579,4.532775453277545,20.571827057182706,8.437935843793584,2.231520223152022,2.161785216178522,2080.000000000000000,36.649999999999999,43041.000000000000000,57500.000000000000000,11281.000000000000000,29219.000000000000000,0.426923076923077,0.815000000000000,0.000000000000000,0.021033264934633,0.021033264934633,0.000000000000000,0.326486800609875,0.239049986152109,0.000000000000000,0.063498878200969,-0.935439657605968,"0","1","0","0","0","0"
"17031222700",34.930643127364441,2.648171500630517,0.000000000000000,1.933585540142917,0.000000000000000,54.644808743169406,21.489222730241671,10.254735467015024,6.727629000653168,25.865447419986936,11.561071195297192,1.959503592423253,2.024820378837361,2379.000000000000000,37.900000000000006,35758.000000000000000,52716.000000000000000,33947.000000000000000,25430.000000000000000,0.503152585119798,0.815000000000000,0.000000000000000,0.000000000000000,0.021033264934633,0.000000000000000,0.000000000000000,0.345723745059053,0.000000000000000,0.000000000000000,0.045211244817211,"0","0","0","0","0","1"
"17031221500",64.955436720142600,8.199643493761140,0.000000000000000,2.317290552584670,0.000000000000000,22.638146167557931,14.128035320088300,10.772626931567329,3.399558498896247,34.481236203090511,14.392935982339955,6.048565121412803,0.618101545253863,2805.000000000000000,34.700000000000003,41736.000000000000000,69063.000000000000000,0.000000000000000,14651.000000000000000,0.551158645276292,0.815000000000000,-1.076903164653227,0.021033264934633,1.118969694522493,-1.695653302023450,-0.718878164817105,-0.819879353232004,-1.421017157381284,-0.509468205556994,-0.470142324058937,"1","0","1","0","1","0"
"17031221100",48.282783229259593,6.043710972346120,0.000000000000000,4.727921498661909,0.156110615521855,35.303300624442464,19.707828004410143,5.898566703417861,4.768467475192944,32.083792723263507,17.695700110253583,4.189636163175303,0.882028665931643,4484.000000000000000,32.500000000000000,42218.000000000000000,50278.000000000000000,0.000000000000000,27530.000000000000000,0.484388938447814,0.815000000000000,0.000000000000000,0.000000000000000,1.118969694522493,0.000000000000000,0.000000000000000,1.011027454312722,0.000000000000000,0.000000000000000,-0.300018391547716,"0","0","0","0","0","0"
"17031220602",59.257688229056207,4.772004241781548,0.000000000000000,4.411452810180275,0.000000000000000,30.010604453870627,13.329661250344257,11.732305150096392,4.902230790415863,33.572018727623245,19.856788763426053,1.982924814100799,0.523271825943266,4715.000000000000000,32.750000000000000,36250.000000000000000,52537.000000000000000,9510.000000000000000,26036.000000000000000,0.422481442205726,0.815000000000000,0.021033264934633,0.021033264934633,-0.710924354790607,0.545432733171492,-0.529623481761034,1.045575394284454,1.687387635121214,0.545231075709460,-0.167338472444280,"1","1","0","1","0","0"
"17031220300",63.561776061776065,1.640926640926641,0.000000000000000,8.301158301158301,0.000000000000000,24.420849420849422,15.339233038348082,4.070796460176991,3.244837758112094,43.834808259587021,14.159292035398231,6.076696165191740,3.126843657817109,2072.000000000000000,34.799999999999997,53320.000000000000000,61917.000000000000000,0.000000000000000,48345.000000000000000,0.512548262548263,0.815000000000000,1.118969694522493,0.000000000000000,0.000000000000000,1.899337801785383,0.000000000000000,0.000000000000000,1.501611757940675,0.000000000000000,0.000000000000000,"0","0","0","1","0","0"
"17031830900",67.828612926652141,2.687000726216413,0.000000000000000,5.519244734931009,0.000000000000000,22.766884531590414,8.687700045724737,6.675811614083218,4.755372656607224,51.074531321444908,9.876543209876543,8.687700045724737,0.960219478737997,2754.000000000000000,32.450000000000003,62100.000000000000000,82845.000000000000000,60000.000000000000000,23480.000000000000000,0.525780682643428,0.798333333333333,0.000000000000000,-1.076903164653227,0.021033264934633,0.000000000000000,-0.415404930783428,0.258794660999326,0.000000000000000,0.096792681033836,0.143225963515880,"1","1","0","0","0","1"
"17031842300",68.235670829330772,14.377201408901696,0.000000000000000,6.692283061159142,0.000000000000000,9.382004482869036,5.559566787003610,10.252707581227437,5.631768953068592,49.819494584837543,18.844765342960290,3.754512635379061,1.480144404332130,3123.000000000000000,36.849999999999994,70507.000000000000000,80783.000000000000000,0.000000000000000,81719.000000000000000,0.592699327569645,0.922750000000000,0.021033264934633,0.021033264934633,0.000000000000000,0.075495427928754,1.641870877229347,0.000000000000000,0.206610387134569,0.167134084764848,0.000000000000000,"0","1","0","1","0","0"
"17031243400",50.938967136150239,5.633802816901409,0.000000000000000,6.874580818242790,0.000000000000000,30.315224681421864,9.945446915652539,5.958875367184222,4.909777591271506,38.061267310113301,25.388166177087708,2.895509861519094,2.140159462861939,2982.000000000000000,36.900000000000006,61897.000000000000000,75833.000000000000000,0.000000000000000,32188.000000000000000,0.571763916834339,0.876000000000000,-0.344945544927987,0.000000000000000,1.118969694522493,-0.250944546204290,0.000000000000000,-0.638746115612720,-1.451417558983223,0.000000000000000,0.898444389091317,"0","0","1","0","1","1"
"17031062400",85.364238410596030,6.423841059602649,0.000000000000000,0.860927152317881,0.000000000000000,4.701986754966887,2.857142857142857,4.117647058823529,3.865546218487395,50.504201680672267,17.815126050420169,10.168067226890756,3.109243697478992,1510.000000000000000,34.349999999999994,56705.000000000000000,100682.000000000000000,21029.000000000000000,32143.000000000000000,0.520529801324503,0.835000000000000,0.000000000000000,0.000000000000000,-1.076903164653227,0.000000000000000,0.000000000000000,0.376373132686318,0.000000000000000,0.000000000000000,0.186378661020794,"0","0","0","0","0","1"
"17031061800",66.855926188786370,2.484031227821150,0.000000000000000,12.633073101490419,0.000000000000000,13.839602555003550,1.360544217687075,10.884353741496598,10.106899902818270,52.478134110787167,13.216715257531582,6.608357628765791,3.887269193391643,1409.000000000000000,31.000000000000000,47500.000000000000000,47604.000000000000000,0.000000000000000,31806.000000000000000,0.516678495386799,0.845000000000000,0.021033264934633,0.000000000000000,0.000000000000000,0.284320949276690,0.000000000000000,0.000000000000000,-0.139997779912515,0.000000000000000,0.000000000000000,"0","0","0","0","0","0"
"17031060400",84.476262245666916,0.653102235619191,0.000000000000000,3.592062295905551,0.000000000000000,10.424516453152474,3.567447045707915,7.134894091415831,0.891861761426979,49.832775919732441,26.124117428465254,9.327387588257153,2.415458937198068,3981.000000000000000,34.149999999999999,65368.000000000000000,81339.000000000000000,0.000000000000000,98125.000000000000000,0.466214518965084,0.855000000000000,0.000000000000000,-1.076903164653227,0.000000000000000,0.000000000000000,-0.733220337529612,0.000000000000000,0.000000000000000,-1.715659120838100,0.000000000000000,"1","0","0","0","0","0"
"17031050700",91.428571428571431,0.000000000000000,0.000000000000000,2.229965156794425,0.000000000000000,4.878048780487805,4.235727440147330,5.432780847145488,1.012891344383057,49.355432780847146,24.953959484346225,9.392265193370166,3.867403314917127,1435.000000000000000,33.549999999999997,58148.000000000000000,87794.000000000000000,86250.000000000000000,104167.000000000000000,0.470383275261324,0.831000000000000,0.000000000000000,0.000000000000000,1.118969694522493,0.000000000000000,0.000000000000000,0.408896149206273,0.000000000000000,0.000000000000000,-0.197699127335760,"0","0","0","0","0","0"
